x_over_lB,density_mean_2pi_rho_lB2,density_stderr
21.801543,0.00083208223,7.135353e-05
21.901543,0.00063114596,7.0862035e-05
22.001543,0.00030398051,4.5204575e-05
22.101543,0.00023184954,3.8262157e-05
22.201543,0.00018805574,4.1830866e-05
22.301543,6.1826543e-05,2.084056e-05
22.401543,6.9554861e-05,2.35786e-05
22.501543,2.3184954e-05,1.113654e-05
22.601543,1.8032742e-05,1.1184349e-05
22.701543,2.576106e-06,2.576106e-06
22.801543,0,0
22.901543,0,0
23.001543,5.152212e-06,5.152212e-06
23.101543,0,0
23.201543,2.576106e-06,2.576106e-06
23.301543,0,0
23.401543,2.576106e-06,2.576106e-06
23.501543,0,0
23.601543,0,0
23.701543,0,0
23.801543,0,0
23.901543,0,0
24.001543,0,0
24.101543,0,0
24.201543,0,0
24.301543,0,0
24.401543,0,0
24.501543,0,0
24.601543,0,0
24.701543,0,0
24.801543,0,0
24.901543,0,0
25.001543,0,0
25.101543,0,0
25.201543,0,0
25.301543,0,0
25.401543,0,0
25.501543,0,0
25.601543,0,0
25.701543,0,0
25.801543,0,0
25.901543,0,0
26.001543,0,0
26.101543,0,0
26.201543,0,0
