x_over_lB,density_mean_2pi_rho_lB2,density_stderr
21.501543,0.0027255201,0.00013069899
21.601543,0.00194496,0.00012208964
21.701543,0.001360184,0.00010975408
21.801543,0.00098149638,9.0618237e-05
21.901543,0.00058992827,7.1607327e-05
22.001543,0.00039672032,5.1094446e-05
22.101543,0.00019836016,3.6096447e-05
22.201543,8.2435391e-05,1.9816917e-05
22.301543,8.2435391e-05,2.4071995e-05
22.401543,4.1217696e-05,1.4314059e-05
22.501543,2.576106e-05,9.4889699e-06
22.601543,2.576106e-05,1.4026948e-05
22.701543,1.8032742e-05,1.3848696e-05
22.801543,5.152212e-06,5.152212e-06
22.901543,0,0
23.001543,0,0
23.101543,0,0
23.201543,0,0
23.301543,0,0
23.401543,0,0
23.501543,0,0
23.601543,0,0
23.701543,0,0
23.801543,0,0
23.901543,0,0
24.001543,0,0
24.101543,0,0
24.201543,0,0
24.301543,0,0
24.401543,0,0
24.501543,0,0
24.601543,0,0
24.701543,0,0
24.801543,0,0
24.901543,0,0
25.001543,0,0
25.101543,0,0
25.201543,0,0
25.301543,0,0
25.401543,0,0
25.501543,0,0
25.601543,0,0
25.701543,0,0
25.801543,0,0
25.901543,0,0
26.001543,0,0
26.101543,0,0
26.201543,0,0
